area_tag	LONGI_DD	LATIT_DD	pos_string
Skagerrak	11.02782	58.33952	11.02782_58.33952
Skagerrak	10.94238	58.31553	10.94238_58.31553
Skagerrak	10.84512	58.29437	10.84512_58.29437
Skagerrak	10.72445	58.26728	10.72445_58.26728
Skagerrak	10.50443	58.2844	10.50443_58.2844
Arkona Basin	13.30053	55.01583	13.30053_55.01583
Arkona Basin	14.09868	54.97122	14.09868_54.97122
Bornholm Basin	15.33377	55.38298	15.33377_55.38298
Bornholm Basin	15.98408	55.25003	15.98408_55.25003
Bornholm Basin	14.59897	55.3091	14.59897_55.3091
The Sound	12.74832	55.86667	12.74832_55.86667
Eastern Gotland Basin	17.87837	55.7634	17.87837_55.7634
Bornholm Basin	17.04323	55.5267	17.04323_55.5267
Eastern Gotland Basin	18.49143	55.93007	18.49143_55.93007
Bornholm Basin	16.51648	55.37003	16.51648_55.37003
Eastern Gotland Basin	18.91488	55.89338	18.91488_55.89338
Eastern Gotland Basin	19.5848	56.6337	19.5848_56.6337
Eastern Gotland Basin	19.84227	57.0746	19.84227_57.0746
Eastern Gotland Basin	19.28333	56.1252	19.28333_56.1252
Eastern Gotland Basin	19.43367	57.38717	19.43367_57.38717
Eastern Gotland Basin	20.07618	57.31218	20.07618_57.31218
Eastern Gotland Basin	20.16083	57.55073	20.16083_57.55073
Eastern Gotland Basin	19.87118	57.99822	19.87118_57.99822
Northern Baltic Proper	20.33352	58.44187	20.33352_58.44187
Northern Baltic Proper	21.55302	59.29887	21.55302_59.29887
Northern Baltic Proper	21.10082	59.04177	21.10082_59.04177
Gulf of Finland	24.83793	59.84665	24.83793_59.84665
Northern Baltic Proper	21.74693	59.18337	21.74693_59.18337
Skagerrak	11.1595	57.91413	11.1595_57.91413
1n	11.204	59.0035	11.204_59.0035
Kattegat	11.813	57.086	11.813_57.086
Kattegat	11.8825	56.77937	11.8825_56.77937
Kattegat	11.6605	57.19317	11.6605_57.19317
Kattegat	12.19783	57.00625	12.19783_57.00625
4	12.03317	57.21417	12.03317_57.21417
Kattegat	12.26383	56.87767	12.26383_56.87767
Kattegat	12.21933	56.825	12.21933_56.825
Kattegat	11.90383	56.35317	11.90383_56.35317
Kattegat	12.2505	56.362	12.2505_56.362
Kattegat	12.1075	56.66967	12.1075_56.66967
5	12.55275	56.3579	12.55275_56.3579
Kattegat	12.55917	56.5595	12.55917_56.5595
Kattegat	11.07467	56.44783	11.07467_56.44783
Kattegat	10.96683	56.21617	10.96683_56.21617
Kattegat	11.8091	56.63612	11.8091_56.63612
Kattegat	11.33823	57.36557	11.33823_57.36557
Kattegat	10.8145	57.42833	10.8145_57.42833
Kattegat	11.69898	56.91938	11.69898_56.91938
Kattegat	11.45067	57.14933	11.45067_57.14933
Kattegat	11.569	57.28983	11.569_57.28983
Kattegat	11.3354	57.72267	11.3354_57.72267
Kattegat	10.97517	57.68483	10.97517_57.68483
Kattegat	11.574	57.5495	11.574_57.5495
Skagerrak	10.735	58.078	10.735_58.078
Skagerrak	11.053	58.11233	11.053_58.11233
Skagerrak	11.29067	57.86567	11.29067_57.86567
Skagerrak	11.16033	58.26817	11.16033_58.26817
Skagerrak	10.8365	58.513	10.8365_58.513
Skagerrak	10.97683	58.29133	10.97683_58.29133
Skagerrak	10.88448	58.5701	10.88448_58.5701
3	11.1145	58.49533	11.1145_58.49533
Skagerrak	10.80767	58.6905	10.80767_58.6905
Skagerrak	10.63483	57.841	10.63483_57.841
Skagerrak	10.98533	57.81267	10.98533_57.81267
Skagerrak	10.99683	57.88117	10.99683_57.88117
Skagerrak	10.19183	57.75867	10.19183_57.75867
Skagerrak	11.02383	58.34367	11.02383_58.34367
Skagerrak	10.5	58.28667	10.5_58.28667
Skagerrak	9.75433	57.739	9.75433_57.739
Skagerrak	9.8355	57.892	9.8355_57.892
Skagerrak	9.88983	57.99	9.88983_57.99
Skagerrak	9.80183	58.01433	9.80183_58.01433
Skagerrak	9.75998	58.05588	9.75998_58.05588
Skagerrak	8.59133	57.43633	8.59133_57.43633
North Sea	7.80267	57.14283	7.80267_57.14283
North Sea	7.61633	56.948	7.61633_56.948
Skagerrak	8.48917	57.45683	8.48917_57.45683
Skagerrak	8.574	57.53317	8.574_57.53317
Skagerrak	8.83117	57.64783	8.83117_57.64783
Skagerrak	8.7985	57.79267	8.7985_57.79267
18	18.26483	62.86333	18.26483_62.86333
Bothnian Sea	18.55	62.10017	18.55_62.10017
8	15.80083	56.13732	15.80083_56.13732
Bothnian Bay	23.2345	65.16733	23.2345_65.16733
Bothnian Bay	22.06733	64.708	22.06733_64.708
Northern Baltic Proper	20.32777	58.88182	20.32777_58.88182
Western Gotland Basin	18.23637	58.59365	18.23637_58.59365
Western Gotland Basin	17.9845	58.01682	17.9845_58.01682
Kattegat	12.11122	56.66868	12.11122_56.66868
Bornholm Basin	14.86732	55.61733	14.86732_55.61733
Kattegat	12.56677	56.55502	12.56677_56.55502
Kattegat	12.2119	56.93997	12.2119_56.93997
Kattegat	12.21683	56.56698	12.21683_56.56698
Kattegat	11.65823	57.1925	11.65823_57.1925
Kattegat	11.32938	57.53663	11.32938_57.53663
Kattegat	10.90052	57.46537	10.90052_57.46537
Kattegat	10.70837	57.43318	10.70837_57.43318
Kattegat	11.74717	56.95687	11.74717_56.95687
Kattegat	10.74337	57.29217	10.74337_57.29217
2	11.43565	58.2598	11.43565_58.2598
Kattegat	10.79737	56.85665	10.79737_56.85665
Kattegat	11.15742	56.13182	11.15742_56.13182
Arkona Basin	13.30083	55.01585	13.30083_55.01585
Kattegat	12.36998	56.23352	12.36998_56.23352
The Sound	12.74828	55.86668	12.74828_55.86668
The Sound	12.95062	55.64785	12.95062_55.64785
The Sound	12.79458	55.77192	12.79458_55.77192
Bornholm Basin	14.5991	55.30917	14.5991_55.30917
1n	11.2215	59.00567	11.2215_59.00567
Eastern Gotland Basin	18.40018	55.55538	18.40018_55.55538
Arkona Basin	14.09883	54.97127	14.09883_54.97127
Bornholm Basin	15.33378	55.38303	15.33378_55.38303
Bornholm Basin	15.98417	55.25003	15.98417_55.25003
2	11.58383	58.46533	11.58383_58.46533
1n	11.136	58.94717	11.136_58.94717
1n	11.19317	58.90683	11.19317_58.90683
1n	11.566	58.097	11.566_58.097
1n	11.7295	57.90283	11.7295_57.90283
2	11.72133	58.337	11.72133_58.337
1n	11.65233	58.10883	11.65233_58.10883
2	11.70933	58.08333	11.70933_58.08333
1n	11.2055	58.91883	11.2055_58.91883
2	11.41283	58.15033	11.41283_58.15033
1n	11.198	58.89717	11.198_58.89717
2	11.45083	58.38617	11.45083_58.38617
Eastern Gotland Basin	19.58485	56.63373	19.58485_56.63373
Eastern Gotland Basin	19.87882	57.99822	19.87882_57.99822
1n	11.28517	58.64767	11.28517_58.64767
1n	11.287	58.4365	11.287_58.4365
1n	11.27867	58.604	11.27867_58.604
1n	11.33483	58.4865	11.33483_58.4865
1n	11.22667	58.68567	11.22667_58.68567
1n	11.4545	58.3085	11.4545_58.3085
1n	11.29867	58.57333	11.29867_58.57333
1n	11.4285	58.42967	11.4285_58.42967
3	11.25517	58.23367	11.25517_58.23367
16	18.334	60.30183	18.334_60.30183
Bothnian Bay	22.06983	64.7085	22.06983_64.7085
8	16.30547	56.64783	16.30547_56.64783
Bothnian Bay	23.23183	65.16567	23.23183_65.16567
24	18.47567	59.33467	18.47567_59.33467
12n	18.51783	59.25333	18.51783_59.25333
12n	18.54383	59.22817	18.54383_59.22817
Bothnian Sea	18.952	62.65217	18.952_62.65217
12n	18.70683	59.32633	18.70683_59.32633
12n	18.68283	59.33067	18.68283_59.33067
Bothnian Sea	18.54833	62.09867	18.54833_62.09867
8	16.56928	57.37233	16.56928_57.37233
12n	18.7095	59.333	18.7095_59.333
12n	18.52833	59.2355	18.52833_59.2355
14	17.62367	58.80333	17.62367_58.80333
Western Gotland Basin	18.23632	58.59368	18.23632_58.59368
Western Gotland Basin	18.2363	58.5937	18.2363_58.5937
Western Gotland Basin	17.98448	58.01682	17.98448_58.01682
Western Gotland Basin	17.66883	57.11713	17.66883_57.11713
Northern Baltic Proper	19.15445	58.93403	19.15445_58.93403
8	16.50633	56.77233	16.50633_56.77233
12s	16.54033	57.5857	16.54033_57.5857
Bornholm Basin	14.86753	55.61745	14.86753_55.61745
9	16.20203	56.37088	16.20203_56.37088
Kattegat	12.11162	56.66873	12.11162_56.66873
Kattegat	12.21195	56.94022	12.21195_56.94022
2	11.4358	58.26	11.4358_58.26
Skagerrak	11.02847	58.33958	11.02847_58.33958
Skagerrak	10.94232	58.31547	10.94232_58.31547
Skagerrak	10.84553	58.2943	10.84553_58.2943
Skagerrak	10.72453	58.26712	10.72453_58.26712
Skagerrak	10.50457	58.2844	10.50457_58.2844
Kattegat	12.11092	56.66873	12.11092_56.66873
Arkona Basin	13.30095	55.01598	13.30095_55.01598
Kattegat	11.65762	57.19273	11.65762_57.19273
12n	16.48647	58.64087	16.48647_58.64087
Skagerrak	11.29193	57.8667	11.29193_57.8667
The Sound	12.74873	55.86673	12.74873_55.86673
Eastern Gotland Basin	18.40028	55.55533	18.40028_55.55533
Arkona Basin	14.09887	54.97098	14.09887_54.97098
Bornholm Basin	15.33393	55.38322	15.33393_55.38322
Bornholm Basin	15.98418	55.25013	15.98418_55.25013
Eastern Gotland Basin	19.58532	56.63378	19.58532_56.63378
Eastern Gotland Basin	20.07622	57.31215	20.07622_57.31215
Eastern Gotland Basin	19.87907	57.9981	19.87907_57.9981
Northern Baltic Proper	20.32867	58.88168	20.32867_58.88168
Gulf of Finland	24.83783	59.84673	24.83783_59.84673
Northern Baltic Proper	22.89695	59.48363	22.89695_59.48363
Bornholm Basin	14.53767	55.64917	14.53767_55.64917
Bornholm Basin	14.83417	55.685	14.83417_55.685
Bornholm Basin	16.49183	55.76083	16.49183_55.76083
Western Gotland Basin	17.1775	56.91267	17.1775_56.91267
Western Gotland Basin	17.04633	56.70733	17.04633_56.70733
Western Gotland Basin	16.88217	56.53267	16.88217_56.53267
Western Gotland Basin	17.15217	57.00117	17.15217_57.00117
Western Gotland Basin	17.46717	57.33183	17.46717_57.33183
Western Gotland Basin	17.58917	57.4605	17.58917_57.4605
Western Gotland Basin	17.3285	57.10033	17.3285_57.10033
Western Gotland Basin	18.13617	57.77517	18.13617_57.77517
Western Gotland Basin	17.74033	57.49017	17.74033_57.49017
Eastern Gotland Basin	19.463	57.88433	19.463_57.88433
Eastern Gotland Basin	19.50217	57.851	19.50217_57.851
Eastern Gotland Basin	19.55417	57.82	19.55417_57.82
Eastern Gotland Basin	19.5035	58.04183	19.5035_58.04183
Eastern Gotland Basin	19.39017	57.66983	19.39017_57.66983
Eastern Gotland Basin	19.15	57.68333	19.15_57.68333
Eastern Gotland Basin	19.19917	57.57267	19.19917_57.57267
Eastern Gotland Basin	18.84133	57.06433	18.84133_57.06433
Eastern Gotland Basin	19.113	57.32417	19.113_57.32417
Eastern Gotland Basin	18.89717	57.05217	18.89717_57.05217
Eastern Gotland Basin	19.09833	57.23133	19.09833_57.23133
Bornholm Basin	14.74683	55.71533	14.74683_55.71533
Bornholm Basin	14.4255	55.69167	14.4255_55.69167
Bornholm Basin	14.55017	55.64917	14.55017_55.64917
Bornholm Basin	14.50583	55.66883	14.50583_55.66883
Bornholm Basin	14.38933	55.67883	14.38933_55.67883
Bornholm Basin	14.59867	55.46233	14.59867_55.46233
Bornholm Basin	14.445	55.66683	14.445_55.66683
Western Gotland Basin	18.23663	58.59388	18.23663_58.59388
Western Gotland Basin	18.23565	58.5936	18.23565_58.5936
Western Gotland Basin	17.98462	58.0168	17.98462_58.0168
Western Gotland Basin	17.66893	57.117	17.66893_57.117
Northern Baltic Proper	19.16375	58.9819	19.16375_58.9819
24	18.4657	59.3378	18.4657_59.3378
Kattegat	12.1112	56.66863	12.1112_56.66863
Bornholm Basin	14.8674	55.61737	14.8674_55.61737
9	16.20182	56.37087	16.20182_56.37087
Kattegat	12.21227	56.93993	12.21227_56.93993
Skagerrak	11.29218	57.86687	11.29218_57.86687
2	11.43568	58.25987	11.43568_58.25987
Skagerrak	11.02767	58.33952	11.02767_58.33952
Skagerrak	10.94198	58.31575	10.94198_58.31575
Skagerrak	10.845	58.29445	10.845_58.29445
Skagerrak	10.72428	58.26752	10.72428_58.26752
Skagerrak	10.50473	58.28398	10.50473_58.28398
Kattegat	12.11172	56.66893	12.11172_56.66893
Arkona Basin	13.30082	55.01587	13.30082_55.01587
Arkona Basin	14.09873	54.97117	14.09873_54.97117
Kattegat	11.65793	57.19275	11.65793_57.19275
The Sound	12.74768	55.86672	12.74768_55.86672
Eastern Gotland Basin	18.40022	55.55535	18.40022_55.55535
Eastern Gotland Basin	19.58428	56.6339	19.58428_56.6339
Bornholm Basin	15.33338	55.38292	15.33338_55.38292
Bornholm Basin	15.98423	55.25005	15.98423_55.25005
Eastern Gotland Basin	20.07607	57.31213	20.07607_57.31213
Eastern Gotland Basin	20.07577	57.31223	20.07577_57.31223
Eastern Gotland Basin	19.87877	57.99838	19.87877_57.99838
Northern Baltic Proper	20.32718	58.88187	20.32718_58.88187
Eastern Gotland Basin	19.05362	57.4166	19.05362_57.4166
Gulf of Finland	24.83773	59.8466	24.83773_59.8466
Northern Baltic Proper	22.89642	59.4837	22.89642_59.4837
12n	18.9005	59.74167	18.9005_59.74167
12n	19.07583	59.72183	19.07583_59.72183
12n	18.81033	59.76967	18.81033_59.76967
12n	18.95167	59.77817	18.95167_59.77817
12n	19.02883	59.7875	19.02883_59.7875
16	18.80867	59.97783	18.80867_59.97783
12n	18.74733	59.76	18.74733_59.76
16	18.63917	60.14383	18.63917_60.14383
16	18.82467	59.95833	18.82467_59.95833
Western Gotland Basin	17.98448	58.01687	17.98448_58.01687
Western Gotland Basin	17.66887	57.11713	17.66887_57.11713
Bornholm Basin	14.86737	55.61742	14.86737_55.61742
9	16.202	56.37095	16.202_56.37095
Kattegat	12.21197	56.93997	12.21197_56.93997
Skagerrak	11.29218	57.8667	11.29218_57.8667
2	11.43592	58.2597	11.43592_58.2597
Skagerrak	11.02852	58.3401	11.02852_58.3401
Skagerrak	10.94247	58.31543	10.94247_58.31543
Skagerrak	10.84528	58.29438	10.84528_58.29438
Skagerrak	10.7241	58.26728	10.7241_58.26728
Skagerrak	10.5043	58.28512	10.5043_58.28512
Kattegat	12.11193	56.66928	12.11193_56.66928
Arkona Basin	13.30065	55.01563	13.30065_55.01563
Arkona Basin	14.09875	54.97118	14.09875_54.97118
Kattegat	11.65812	57.19282	11.65812_57.19282
The Sound	12.74818	55.86722	12.74818_55.86722
Eastern Gotland Basin	18.40003	55.5552	18.40003_55.5552
Bornholm Basin	15.33368	55.38303	15.33368_55.38303
12n	18.66167	59.62117	18.66167_59.62117
Eastern Gotland Basin	19.58485	56.63368	19.58485_56.63368
Eastern Gotland Basin	20.0763	57.31223	20.0763_57.31223
Eastern Gotland Basin	20.07627	57.31227	20.07627_57.31227
Eastern Gotland Basin	19.87847	57.99832	19.87847_57.99832
Gulf of Finland	24.83813	59.84668	24.83813_59.84668
Northern Baltic Proper	22.89618	59.48362	22.89618_59.48362
Bornholm Basin	14.69978	55.63893	14.69978_55.63893
Bornholm Basin	15.652	55.13717	15.652_55.13717
Bornholm Basin	15.20475	55.39962	15.20475_55.39962
Bornholm Basin	15.718	55.562	15.718_55.562
Bornholm Basin	16.73792	55.90427	16.73792_55.90427
Bornholm Basin	17.20708	55.91003	17.20708_55.91003
Eastern Gotland Basin	17.78433	56.07583	17.78433_56.07583
Bornholm Basin	16.82903	56.0364	16.82903_56.0364
Eastern Gotland Basin	18.45317	56.09267	18.45317_56.09267
Eastern Gotland Basin	17.85428	55.7789	17.85428_55.7789
Eastern Gotland Basin	18.80983	56.6469	18.80983_56.6469
Eastern Gotland Basin	19.5376	57.12318	19.5376_57.12318
Eastern Gotland Basin	18.56182	56.3662	18.56182_56.3662
Eastern Gotland Basin	18.96063	56.72673	18.96063_56.72673
Eastern Gotland Basin	18.81117	57.10367	18.81117_57.10367
Bothnian Bay	22.06683	64.709	22.06683_64.709
Eastern Gotland Basin	19.49868	57.58188	19.49868_57.58188
Eastern Gotland Basin	19.6257	57.4963	19.6257_57.4963
Western Gotland Basin	19.19788	58.25112	19.19788_58.25112
Eastern Gotland Basin	19.5422	57.7965	19.5422_57.7965
Bothnian Bay	23.23533	65.16683	23.23533_65.16683
22	22.375	65.80717	22.375_65.80717
Eastern Gotland Basin	19.55683	58.14517	19.55683_58.14517
Northern Baltic Proper	19.5837	59.07773	19.5837_59.07773
Northern Baltic Proper	19.52073	58.75003	19.52073_58.75003
Northern Baltic Proper	20.30017	58.6455	20.30017_58.6455
Northern Baltic Proper	20.26813	58.83107	20.26813_58.83107
Bothnian Sea	18.95183	62.6535	18.95183_62.6535
12n	17.72433	58.98367	17.72433_58.98367
Bothnian Sea	18.55217	62.1015	18.55217_62.1015
Western Gotland Basin	18.66098	58.69818	18.66098_58.69818
Northern Baltic Proper	19.61087	59.26837	19.61087_59.26837
Northern Baltic Proper	19.159	58.777	19.159_58.777
20	19.80767	63.52533	19.80767_63.52533
Western Gotland Basin	17.7465	58.49728	17.7465_58.49728
Western Gotland Basin	17.59267	58.196	17.59267_58.196
Western Gotland Basin	18.49773	58.6556	18.49773_58.6556
Western Gotland Basin	18.51407	58.27387	18.51407_58.27387
Western Gotland Basin	18.01123	58.16197	18.01123_58.16197
Western Gotland Basin	17.7022	57.11432	17.7022_57.11432
Western Gotland Basin	17.53567	57.27517	17.53567_57.27517
Western Gotland Basin	17.77948	57.77767	17.77948_57.77767
Western Gotland Basin	17.40688	57.6791	17.40688_57.6791
Western Gotland Basin	18.14712	57.6665	18.14712_57.6665
Western Gotland Basin	17.58903	56.91833	17.58903_56.91833
Western Gotland Basin	17.66003	56.63477	17.66003_56.63477
Western Gotland Basin	16.8212	56.59388	16.8212_56.59388
Eastern Gotland Basin	17.73183	56.13017	17.73183_56.13017
Bornholm Basin	15.44	55.71433	15.44_55.71433
Bornholm Basin	16.11112	55.76963	16.11112_55.76963
Bornholm Basin	16.75317	56.18923	16.75317_56.18923
Bornholm Basin	14.71667	55.71667	14.71667_55.71667
Bornholm Basin	14.73073	55.41113	14.73073_55.41113
Arkona Basin	13.94467	55.16073	13.94467_55.16073
2	11.4346	58.25978	11.4346_58.25978
Skagerrak	11.02327	58.33888	11.02327_58.33888
Skagerrak	10.94028	58.31413	10.94028_58.31413
Skagerrak	10.84502	58.29427	10.84502_58.29427
Skagerrak	10.72432	58.26718	10.72432_58.26718
Skagerrak	10.50428	58.28447	10.50428_58.28447
Kattegat	12.11148	56.66868	12.11148_56.66868
Arkona Basin	13.30087	55.00158	13.30087_55.00158
Kattegat	11.65792	57.19263	11.65792_57.19263
Arkona Basin	14.09997	54.97117	14.09997_54.97117
Bornholm Basin	14.86778	55.61733	14.86778_55.61733
Western Gotland Basin	17.985	58.01727	17.985_58.01727
Western Gotland Basin	17.66857	57.1172	17.66857_57.1172
Gulf of Finland	24.3378	59.84642	24.3378_59.84642
22	23.4262	65.8027	23.4262_65.8027
22	23.4496	65.8044	23.4496_65.8044
22	22.4307	65.834	22.4307_65.834
22	22.49672	65.7449	22.49672_65.7449
22	22.558	65.6413	22.558_65.6413
22	23.0407	65.7613	23.0407_65.7613
Bothnian Bay	22.0675	64.70783	22.0675_64.70783
Bothnian Bay	23.2315	65.16667	23.2315_65.16667
22	22.37467	65.80767	22.37467_65.80767
Bothnian Sea	18.549	62.10033	18.549_62.10033
4	11.80917	57.55	11.80917_57.55
2	11.43333	58.25835	11.43333_58.25835
Bornholm Basin	14.86767	55.61767	14.86767_55.61767
22	21.6553	65.3035	21.6553_65.3035
22	21.6544	65.3141	21.6544_65.3141
22	22.36473	65.53808	22.36473_65.53808
22	21.5055	65.3241	21.5055_65.3241
22	21.5379	65.3371	21.5379_65.3371
Western Gotland Basin	17.98142	58.0185	17.98142_58.0185
Western Gotland Basin	17.66978	57.11592	17.66978_57.11592
9	16.20182	56.37187	16.20182_56.37187
Eastern Gotland Basin	18.40013	55.55272	18.40013_55.55272
Eastern Gotland Basin	19.58537	56.63572	19.58537_56.63572
Eastern Gotland Basin	20.07693	57.31197	20.07693_57.31197
Eastern Gotland Basin	19.88155	57.9985	19.88155_57.9985
Arkona Basin	13.28822	55.0194	13.28822_55.0194
Arkona Basin	14.09682	54.97032	14.09682_54.97032
Bornholm Basin	15.32712	55.38072	15.32712_55.38072
Bornholm Basin	15.98648	55.2526	15.98648_55.2526
Bornholm Basin	14.60218	55.31092	14.60218_55.31092
The Sound	12.74777	55.86753	12.74777_55.86753
Kattegat	12.10743	56.66892	12.10743_56.66892
12s	16.66027	58.02953	16.66027_58.02953
Skagerrak	11.29395	57.86327	11.29395_57.86327
12n	17.726	58.93433	17.726_58.93433
12n	17.72583	59.03767	17.72583_59.03767
12n	17.67717	59.08317	17.67717_59.08317
Kattegat	12.21015	56.93918	12.21015_56.93918
Kattegat	11.65772	57.19345	11.65772_57.19345
Kattegat	12.11292	56.6675	12.11292_56.6675
Skagerrak	11.02313	58.33557	11.02313_58.33557
20	20.0295	63.64183	20.0295_63.64183
20	20.08008	63.64755	20.08008_63.64755
2	11.42973	58.25993	11.42973_58.25993
22	22.431	65.83667	22.431_65.83667
22	22.497	65.74517	22.497_65.74517
22	22.55883	65.64167	22.55883_65.64167
22	22.44817	65.7305	22.44817_65.7305
Bothnian Sea	18.5495	62.09967	18.5495_62.09967
8	16.692	57.41835	16.692_57.41835
Bothnian Sea	18.233	61.18317	18.233_61.18317
12n	18.81383	59.7705	18.81383_59.7705
24	18.14	59.44717	18.14_59.44717
2	11.577	58.46647	11.577_58.46647
18	18.43233	63.04733	18.43233_63.04733
18	18.44083	63.02633	18.44083_63.02633
1n	11.61522	58.12002	11.61522_58.12002
1n	11.74798	57.90892	11.74798_57.90892
2	11.7109	58.33643	11.7109_58.33643
18	17.9195	62.663	17.9195_62.663
18	17.94583	62.64283	17.94583_62.64283
18	18.33883	63.04233	18.33883_63.04233
18	18.34617	63.03117	18.34617_63.03117
1n	11.65445	58.10005	11.65445_58.10005
2	11.71838	58.08832	11.71838_58.08832
18	18.4275	62.957	18.4275_62.957
18	18.52717	62.947	18.52717_62.947
2	11.41158	58.15497	11.41158_58.15497
2	11.48013	58.22998	11.48013_58.22998
2	11.4501	58.38823	11.4501_58.38823
1n	11.28333	58.64707	11.28333_58.64707
1n	11.28483	58.43633	11.28483_58.43633
1n	11.27418	58.60517	11.27418_58.60517
1n	11.33752	58.48493	11.33752_58.48493
18	18.829	63.17517	18.829_63.17517
18	18.77867	63.15867	18.77867_63.15867
18	18.902	63.2235	18.902_63.2235
18	18.8975	63.20233	18.8975_63.20233
1n	11.23952	58.68043	11.23952_58.68043
1n	11.45472	58.30825	11.45472_58.30825
1n	11.2882	58.57682	11.2882_58.57682
1n	11.43333	58.43507	11.43333_58.43507
Bothnian Bay	23.2335	65.16633	23.2335_65.16633
22	22.43067	65.84	22.43067_65.84
22	22.4965	65.7445	22.4965_65.7445
22	22.55833	65.64133	22.55833_65.64133
18	17.8845	62.66533	17.8845_62.66533
18	17.94	62.64183	17.94_62.64183
18	18.46117	62.9565	18.46117_62.9565
19	18.55283	62.95217	18.55283_62.95217
2	11.57683	58.46638	11.57683_58.46638
1n	11.61523	58.12022	11.61523_58.12022
1n	11.74868	57.9096	11.74868_57.9096
2	11.71078	58.33647	11.71078_58.33647
18	18.34033	63.0345	18.34033_63.0345
18	18.3455	63.02283	18.3455_63.02283
18	18.8585	63.19333	18.8585_63.19333
18	18.84117	63.16417	18.84117_63.16417
18	18.90217	63.241	18.90217_63.241
18	18.89883	63.21417	18.89883_63.21417
1n	11.65642	58.10043	11.65642_58.10043
2	11.71823	58.08843	11.71823_58.08843
18	18.36833	63.06033	18.36833_63.06033
18	18.42467	63.03367	18.42467_63.03367
2	11.41157	58.15527	11.41157_58.15527
2	11.4799	58.22993	11.4799_58.22993
2	11.44968	58.38777	11.44968_58.38777
1n	11.28257	58.64697	11.28257_58.64697
1n	11.28542	58.43632	11.28542_58.43632
1n	11.27418	58.60518	11.27418_58.60518
1n	11.33667	58.48482	11.33667_58.48482
1n	11.23958	58.68032	11.23958_58.68032
1n	11.45448	58.30813	11.45448_58.30813
1n	11.28758	58.57677	11.28758_58.57677
1n	11.43352	58.4354	11.43352_58.4354
Bothnian Bay	22.06567	64.70867	22.06567_64.70867
Bothnian Bay	23.23167	65.16767	23.23167_65.16767
22	22.43117	65.83833	22.43117_65.83833
22	22.496	65.745	22.496_65.745
22	22.55733	65.64167	22.55733_65.64167
20	19.80717	63.525	19.80717_63.525
18	17.94033	62.65917	17.94033_62.65917
18	17.87467	62.666	17.87467_62.666
18	18.33817	63.044	18.33817_63.044
18	18.33233	63.03667	18.33233_63.03667
18	18.49017	62.95617	18.49017_62.95617
18	18.41767	62.95683	18.41767_62.95683
18	18.819	63.19667	18.819_63.19667
18	18.93833	63.22633	18.93833_63.22633
18	18.90433	63.23867	18.90433_63.23867
18	18.431	63.0465	18.431_63.0465
18	18.41517	63.04983	18.41517_63.04983
Northern Baltic Proper	20.32803	58.88198	20.32803_58.88198
Western Gotland Basin	17.98473	58.01708	17.98473_58.01708
Northern Baltic Proper	19.15707	58.93648	19.15707_58.93648
1n	11.61517	58.12017	11.61517_58.12017
1n	11.74737	57.90935	11.74737_57.90935
2	11.71063	58.33643	11.71063_58.33643
1n	11.65558	58.10058	11.65558_58.10058
2	11.71867	58.08835	11.71867_58.08835
2	11.41148	58.15503	11.41148_58.15503
2	11.47978	58.22993	11.47978_58.22993
Eastern Gotland Basin	19.58517	56.63382	19.58517_56.63382
Eastern Gotland Basin	20.07627	57.31238	20.07627_57.31238
Eastern Gotland Basin	19.87893	57.9984	19.87893_57.9984
Western Gotland Basin	17.66867	57.11738	17.66867_57.11738
2	11.57657	58.46665	11.57657_58.46665
Eastern Gotland Basin	18.40057	55.55528	18.40057_55.55528
2	11.44943	58.38792	11.44943_58.38792
Bornholm Basin	15.98457	55.25007	15.98457_55.25007
1n	11.28347	58.6471	11.28347_58.6471
1n	11.28567	58.43643	11.28567_58.43643
1n	11.27458	58.60528	11.27458_58.60528
9	16.20207	56.37098	16.20207_56.37098
1n	11.33687	58.48492	11.33687_58.48492
1n	11.23958	58.68035	11.23958_58.68035
1n	11.45477	58.30812	11.45477_58.30812
1n	11.28773	58.57653	11.28773_58.57653
1n	11.43328	58.43542	11.43328_58.43542
Arkona Basin	13.3012	55.01593	13.3012_55.01593
Arkona Basin	14.09918	54.97127	14.09918_54.97127
Bornholm Basin	15.33417	55.38312	15.33417_55.38312
Bornholm Basin	14.86758	55.61748	14.86758_55.61748
20	19.81633	63.49983	19.81633_63.49983
The Sound	12.74868	55.86677	12.74868_55.86677
Kattegat	12.1115	56.66882	12.1115_56.66882
Kattegat	11.65828	57.19263	11.65828_57.19263
Kattegat	12.21227	56.94012	12.21227_56.94012
Skagerrak	10.94292	58.31647	10.94292_58.31647
Skagerrak	10.84642	58.29468	10.84642_58.29468
Skagerrak	10.72432	58.26692	10.72432_58.26692
Skagerrak	10.50463	58.2843	10.50463_58.2843
Skagerrak	11.29153	57.86672	11.29153_57.86672
2	11.43597	58.25992	11.43597_58.25992
Skagerrak	11.02768	58.34027	11.02768_58.34027
Bothnian Bay	23.23283	65.16617	23.23283_65.16617
22	22.49567	65.74483	22.49567_65.74483
22	22.55783	65.6415	22.55783_65.6415
22	22.44767	65.72967	22.44767_65.72967
20	19.80883	63.52433	19.80883_63.52433
Bothnian Bay	23.2345	65.16717	23.2345_65.16717
Bothnian Bay	22.06917	64.70683	22.06917_64.70683
Bothnian Sea	18.953	62.6535	18.953_62.6535
20	19.808	63.52517	19.808_63.52517
