depth	month	area_tag	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p
0.00	1	Gulf of Finland			0					4.32		1	4.32	4.32	4.32	4.32	6.19		1	6.19	6.19	6.19	6.19	8.20		1	8.20	8.20	8.20	8.20			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
0.00	2	Gulf of Finland			0					1.19	0.40	2	1.47	0.90	1.44	0.93	5.74	0.27	2	5.93	5.55	5.91	5.57	9.25	0.07	2	9.30	9.20	9.29	9.21			0							0							0					1.15	0.14	2	1.25	1.05	1.24	1.06	0.10	0.02	2	0.11	0.08	0.11	0.08	6.97	0.16	2	7.08	6.86	7.07	6.87	7.07	0.13	2	7.16	6.97	7.15	6.98	0.20	0.00	2	0.20	0.20	0.20	0.20	20.55	1.63	2	21.70	19.40	21.59	19.52	0.45	0.07	2	0.50	0.40	0.49	0.41			0							0							0							0					26.40	1.13	2	27.20	25.60	27.12	25.68	1.66	0.18	2	1.79	1.53	1.78	1.54
0.00	3	Gulf of Finland			0					1.21		1	1.21	1.21			5.79		1	5.79	5.79			9.06		1	9.06	9.06					0							0							0					0.96		1	0.96	0.96			0.14		1	0.14	0.14			6.68		1	6.68	6.68			6.82		1	6.82	6.82			0.20		1	0.20	0.20			20.10		1	20.10	20.10			3.50		1	3.50	3.50					0							0							0							0					25.90		1	25.90	25.90			1.40		1	1.40	1.40		
0.00	4	Gulf of Finland			0					2.90	0.63	2	3.35	2.46	3.31	2.50	5.43	0.36	2	5.69	5.18	5.66	5.21	10.10	0.14	2	10.20	10.00	10.19	10.01			0							0							0					0.57	0.30	2	0.79	0.36	0.77	0.38	0.03	0.00	2	0.03	0.03	0.03	0.03	0.10	0.00	2	0.10	0.10	0.10	0.10	0.10	0.00	2	0.10	0.10	0.10	0.10	0.20	0.00	2	0.20	0.20	0.20	0.20	15.65	6.15	2	20.00	11.30	19.57	11.73	12.85	7.57	2	18.20	7.50	17.66	8.04			0							0							0							0					25.20	0.71	2	25.70	24.70	25.65	24.75	1.41	0.17	2	1.53	1.29	1.52	1.30
0.00	5	Gulf of Finland			0					4.55		1	4.55	4.55	4.55	4.55	5.36		1	5.36	5.36	5.36	5.36	10.10		1	10.10	10.10	10.10	10.10			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
0.00	6	Gulf of Finland	4.50	0.71	2	5.00	4.00	4.95	4.05	11.34	1.38	2	12.31	10.36	12.21	10.46	5.11	0.54	2	5.49	4.73	5.45	4.77	8.10	0.57	2	8.50	7.70	8.46	7.74			0							0							0					0.50	0.54	2	0.88	0.12	0.84	0.16	0.05	0.01	2	0.06	0.04	0.06	0.04	0.10	0.00	2	0.10	0.10	0.10	0.10	0.11	0.01	2	0.12	0.10	0.12	0.10	0.20		1	0.20	0.20			12.75	9.69	2	19.60	5.90	18.91	6.58	4.45	0.21	2	4.60	4.30	4.58	4.32			0							0							0							0					25.25	1.06	2	26.00	24.50	25.93	24.57	1.27	0.64	2	1.73	0.82	1.68	0.86
0.00	7	Gulf of Finland	3.00		1	3.00	3.00			15.90	1.28	3	17.20	14.64	17.07	14.76	5.44	0.17	3	5.61	5.27	5.60	5.29	7.92	0.68	3	8.56	7.20	8.50	7.28			0							0					7.34		1	7.34	7.34			0.11	0.03	2	0.13	0.09			0.04	0.02	2	0.06	0.03			0.10	0.00	2	0.10	0.10			0.10	0.00	2	0.10	0.10			0.20	0.00	2	0.20	0.20			9.00	0.71	2	9.50	8.50			4.30	0.42	2	4.60	4.00					0							0							0							0					27.90	0.85	2	28.50	27.30			0.95	0.08	2	1.01	0.90		
0.00	8	Gulf of Finland			0					17.82		1	17.82	17.82	17.82	17.82	5.51		1	5.51	5.51	5.51	5.51	6.51		1	6.51	6.51	6.51	6.51			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
0.00	9	Gulf of Finland	5.00		1	5.00	5.00			15.88	0.74	4	16.37	14.78	16.34	14.99	5.75	0.32	4	6.01	5.29	6.00	5.36	6.58	0.05	4	6.60	6.50	6.60	6.51	16.30		1	16.30	16.30					0					6.58	0.22	2	6.73	6.42			0.16	0.04	3	0.19	0.12			0.04	0.01	3	0.05	0.03			0.10	0.00	3	0.10	0.10			0.10	0.00	3	0.10	0.10			0.20	0.00	3	0.20	0.20			10.70	1.92	3	12.00	8.50			4.90	1.23	3	6.30	4.00					0							0					8.18		1	8.18	8.18					0					25.17	1.07	3	26.40	24.50			0.96	0.35	3	1.35	0.69		
0.00	10	Gulf of Finland	6.00	1.41	2	7.00	5.00			12.37	0.05	2	12.40	12.33			5.80	0.38	2	6.07	5.54			7.26	0.37	2	7.52	7.00					0					5.56		1	5.56	5.56			7.10		1	7.10	7.10			0.38	0.13	3	0.53	0.27	0.51	0.28	0.15	0.09	3	0.25	0.07	0.24	0.08	1.14	0.93	3	1.99	0.15	1.92	0.26	1.83	0.42	2	2.13	1.54			0.96	1.13	3	2.26	0.20	2.08	0.22	11.17	2.20	3	13.30	8.90	13.10	9.14	3.63	1.53	3	5.30	2.30	5.10	2.40			0							0							0							0					25.83	1.24	3	26.60	24.40	26.59	24.61	1.13	0.24	3	1.29	0.86	1.29	0.90
0.00	11	Gulf of Finland			0					8.40	1.50	4	9.46	6.21			5.48	0.38	4	5.99	5.15			7.50	0.29	4	7.80	7.10			6.98	0.30	3	7.22	6.64			5.55	0.33	4	5.94	5.24			7.63	0.14	4	7.73	7.43			0.52	0.24	7	0.86	0.31	0.84	0.32	0.13	0.03	7	0.17	0.09	0.17	0.09	4.15	1.20	7	5.10	1.68	5.09	2.30	4.74	0.77	3	5.20	3.85			0.41	0.24	6	0.67	0.20			10.56	5.13	7	17.10	5.40	16.62	5.55	3.75	1.62	4	5.40	1.70			5.10		1	5.10	5.10					0					8.10		1	8.10	8.10					0					27.30	2.97	6	32.30	24.20			1.08	0.28	6	1.54	0.72		
0.00	12	Gulf of Finland			0					6.83	0.12	2	6.91	6.74	6.90	6.75	5.93	0.05	2	5.97	5.89	5.97	5.90	7.64	0.22	2	7.80	7.49	7.78	7.51			0							0					7.63	0.30	2	7.85	7.42	7.83	7.44	0.92	0.06	2	0.96	0.88	0.96	0.88	0.07	0.02	2	0.08	0.05	0.08	0.05	5.54	0.93	2	6.19	4.88	6.12	4.95	6.24		1	6.24	6.24			0.20	0.00	2	0.20	0.20	0.20	0.20	16.05	0.07	2	16.10	16.00	16.09	16.00	1.50	0.57	2	1.90	1.10	1.86	1.14			0							0							0							0					24.40	1.27	2	25.30	23.50	25.21	23.59	1.44	0.12	2	1.52	1.35	1.51	1.36
5.00	1	Gulf of Finland			0					4.32		1	4.32	4.32	4.32	4.32	6.19		1	6.19	6.19	6.19	6.19	8.20		1	8.20	8.20	8.20	8.20			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
5.00	2	Gulf of Finland			0					1.19	0.37	2	1.45	0.93	1.42	0.96	5.74	0.28	2	5.94	5.54	5.92	5.56	9.25	0.07	2	9.30	9.20	9.29	9.21			0							0							0					1.14	0.12	2	1.22	1.05	1.21	1.06	0.07	0.03	2	0.09	0.05	0.09	0.05	7.17	0.04	2	7.19	7.14	7.19	7.14	7.24	0.06	2	7.28	7.19	7.28	7.20	0.20	0.00	2	0.20	0.20	0.20	0.20	20.65	1.63	2	21.80	19.50	21.68	19.61	0.60	0.28	2	0.80	0.40	0.78	0.42			0							0							0							0					26.05	1.20	2	26.90	25.20	26.82	25.29	1.52	0.11	2	1.60	1.45	1.59	1.46
5.00	3	Gulf of Finland			0					1.21	0.07	2	1.26	1.16	1.25	1.17	5.51	0.43	2	5.82	5.20	5.78	5.23	9.39	0.57	2	9.80	8.99	9.76	9.03			0							0							0					0.96		1	0.96	0.96			0.17		1	0.17	0.17			6.56		1	6.56	6.56			6.73		1	6.73	6.73			0.20		1	0.20	0.20			20.20		1	20.20	20.20			2.60		1	2.60	2.60					0							0							0							0					26.90		1	26.90	26.90			1.42		1	1.42	1.42		
5.00	4	Gulf of Finland			0					2.91	0.62	2	3.35	2.47	3.31	2.51	5.43	0.36	2	5.69	5.18	5.66	5.21	10.15	0.21	2	10.30	10.00	10.29	10.02			0							0							0					0.56	0.32	2	0.79	0.34	0.77	0.36	0.03	0.00	2	0.03	0.03	0.03	0.03	0.10	0.00	2	0.10	0.10	0.10	0.10	0.10	0.00	2	0.10	0.10	0.10	0.10	0.20	0.00	2	0.20	0.20	0.20	0.20	15.75	6.15	2	20.10	11.40	19.66	11.84	11.20	6.36	2	15.70	6.70	15.25	7.15			0							0							0							0					24.05	1.63	2	25.20	22.90	25.09	23.02	1.38	0.12	2	1.46	1.29	1.45	1.30
5.00	5	Gulf of Finland			0					4.56		1	4.56	4.56	4.56	4.56	5.38		1	5.38	5.38	5.38	5.38	10.10		1	10.10	10.10	10.10	10.10			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
5.00	6	Gulf of Finland	4.50	0.71	2	5.00	4.00	4.95	4.05	11.21	1.56	2	12.31	10.10	12.20	10.21	5.11	0.54	2	5.49	4.73	5.45	4.77	8.10	0.57	2	8.50	7.70	8.46	7.74			0							0							0					0.17	0.11	2	0.24	0.09	0.23	0.10	0.04	0.01	2	0.05	0.04	0.05	0.04	0.10	0.00	2	0.10	0.10	0.10	0.10	0.10	0.00	2	0.10	0.10	0.10	0.10	0.20		1	0.20	0.20			8.10	3.25	2	10.40	5.80	10.17	6.03	4.65	0.64	2	5.10	4.20	5.05	4.25			0							0							0							0					25.45	0.64	2	25.90	25.00	25.86	25.05	0.97	0.28	2	1.17	0.77	1.15	0.79
5.00	7	Gulf of Finland	3.00		1	3.00	3.00			15.63	1.59	3	17.22	14.03	17.06	14.19	5.45	0.16	3	5.62	5.29	5.60	5.30	7.90	0.61	3	8.31	7.20	8.30	7.30			0							0					7.32		1	7.32	7.32			0.10	0.02	2	0.11	0.08			0.04	0.01	2	0.05	0.03			0.10	0.00	2	0.10	0.10			0.10	0.00	2	0.10	0.10			0.20	0.01	2	0.21	0.20			9.20	0.42	2	9.50	8.90			4.35	1.06	2	5.10	3.60					0							0							0							0					26.70	0.28	2	26.90	26.50			0.91	0.09	2	0.97	0.85		
5.00	8	Gulf of Finland			0					17.79		1	17.79	17.79	17.79	17.79	5.51		1	5.51	5.51	5.51	5.51	6.49		1	6.49	6.49	6.49	6.49			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
5.00	9	Gulf of Finland	5.00		1	5.00	5.00			15.87	0.71	4	16.36	14.82	16.33	15.01	5.74	0.32	4	6.01	5.29	6.00	5.36	6.55	0.06	4	6.60	6.50	6.60	6.50			0							0					6.56	0.21	2	6.71	6.41			0.14	0.05	3	0.19	0.09			0.04	0.01	3	0.05	0.03			0.10	0.00	3	0.10	0.10			0.10	0.00	3	0.10	0.10			0.20	0.00	3	0.20	0.20			10.73	1.94	3	12.00	8.50			4.87	1.10	3	6.10	4.00					0							0					8.17		1	8.17	8.17					0					25.07	1.06	3	26.20	24.10			0.85	0.20	3	1.07	0.67		
5.00	10	Gulf of Finland	6.00	1.41	2	7.00	5.00			12.29	0.12	3	12.40	12.16	12.39	12.18	5.55	0.52	3	6.07	5.03	6.02	5.08	7.14	0.33	3	7.51	6.90	7.46	6.91			0					5.57		1	5.57	5.57			7.09		1	7.09	7.09			0.39	0.14	3	0.53	0.24	0.52	0.26	0.15	0.09	3	0.25	0.07	0.24	0.08	1.15	0.94	3	2.01	0.15	1.94	0.26	1.84	0.43	2	2.15	1.54			1.01	0.91	3	2.00	0.20	1.88	0.26	11.23	2.21	3	13.30	8.90	13.12	9.16	3.53	1.43	3	5.10	2.30	4.91	2.39			0							0							0							0					23.05	0.64	2	23.50	22.60			1.00	0.29	2	1.21	0.80		
5.00	11	Gulf of Finland			0					8.37	1.49	4	9.46	6.21			5.48	0.38	4	6.00	5.15			7.50	0.29	4	7.80	7.10			7.20		1	7.20	7.20			5.59	0.49	2	5.93	5.25			7.60	0.23	2	7.76	7.44			0.59	0.25	5	0.85	0.31	0.83	0.32	0.12	0.04	5	0.17	0.09	0.17	0.09	3.96	1.36	5	5.11	1.75	5.08	2.15	4.69	0.76	3	5.21	3.82			0.40	0.24	5	0.72	0.20	0.69	0.20	12.32	4.91	5	16.80	5.50	16.54	6.16	3.80	1.61	4	5.30	1.70					0							0							0							0					25.98	1.80	5	28.00	23.90	27.84	23.98	1.10	0.28	5	1.47	0.73	1.42	0.78
5.00	12	Gulf of Finland			0					6.83	0.12	2	6.91	6.74	6.90	6.75	5.93	0.05	2	5.97	5.89	5.97	5.90	7.64	0.22	2	7.80	7.49	7.78	7.51	6.97		1	6.97	6.97					0					7.62	0.28	2	7.82	7.42	7.80	7.44	0.91	0.06	2	0.95	0.86	0.95	0.86	0.05	0.00	2	0.05	0.05	0.05	0.05	5.51	0.88	2	6.14	4.89	6.08	4.95	6.19		1	6.19	6.19			0.20	0.00	2	0.20	0.20	0.20	0.20	16.15	0.07	2	16.20	16.10	16.20	16.11	1.25	0.78	2	1.80	0.70	1.75	0.76			0							0							0							0					24.80	1.56	2	25.90	23.70	25.79	23.81	1.34	0.06	2	1.38	1.30	1.38	1.30
10.00	1	Gulf of Finland			0					4.36		1	4.36	4.36	4.36	4.36	6.19		1	6.19	6.19	6.19	6.19	8.20		1	8.20	8.20	8.20	8.20			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
10.00	2	Gulf of Finland			0					1.27	0.37	2	1.53	1.01	1.50	1.04	5.77	0.27	2	5.96	5.58	5.94	5.60	9.20	0.14	2	9.30	9.10	9.29	9.11	1.49		1	1.49	1.49					0							0					1.13	0.14	2	1.23	1.03	1.22	1.04	0.07	0.03	2	0.09	0.05	0.09	0.05	7.14	0.09	2	7.21	7.08	7.20	7.09	7.21	0.12	2	7.30	7.13	7.29	7.14	0.20	0.00	2	0.20	0.20	0.20	0.20	20.65	1.63	2	21.80	19.50	21.68	19.61	0.45	0.21	2	0.60	0.30	0.58	0.32			0							0							0							0					26.30	0.42	2	26.60	26.00	26.57	26.03	1.50	0.12	2	1.59	1.42	1.58	1.43
10.00	3	Gulf of Finland			0					1.22	0.25	2	1.39	1.04	1.37	1.06	5.56	0.45	2	5.88	5.24	5.84	5.27	9.30	0.56	2	9.70	8.91	9.66	8.95			0							0							0					0.94		1	0.94	0.94			0.14		1	0.14	0.14			6.71		1	6.71	6.71			6.85		1	6.85	6.85			0.20		1	0.20	0.20			20.10		1	20.10	20.10			1.50		1	1.50	1.50					0							0							0							0					28.40		1	28.40	28.40			1.42		1	1.42	1.42		
10.00	4	Gulf of Finland			0					2.85	0.56	2	3.24	2.45	3.20	2.49	5.49	0.28	2	5.69	5.29	5.67	5.31	10.05	0.07	2	10.10	10.00	10.10	10.01			0							0							0					0.59	0.29	2	0.80	0.39	0.78	0.41	0.03	0.01	2	0.03	0.02	0.03	0.02	0.10	0.00	2	0.10	0.10	0.10	0.10	0.10	0.00	2	0.10	0.10	0.10	0.10	0.20	0.00	2	0.20	0.20	0.20	0.20	16.30	5.23	2	20.00	12.60	19.63	12.97	9.50	7.50	2	14.80	4.20	14.27	4.73			0							0							0							0					22.40	0.28	2	22.60	22.20	22.58	22.22	1.19	0.33	2	1.42	0.96	1.40	0.98
10.00	5	Gulf of Finland			0					4.55		1	4.55	4.55	4.55	4.55	5.38		1	5.38	5.38	5.38	5.38	10.10		1	10.10	10.10	10.10	10.10			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
10.00	6	Gulf of Finland	4.50	0.71	2	5.00	4.00	4.95	4.05	10.79	1.97	2	12.19	9.40	12.05	9.54	5.11	0.53	2	5.48	4.73	5.44	4.77	8.15	0.64	2	8.60	7.70	8.55	7.75	11.02	1.72	2	12.23	9.80	12.11	9.92			0							0					0.17	0.06	2	0.21	0.12	0.21	0.12	0.04	0.01	2	0.05	0.04	0.05	0.04	0.10	0.00	2	0.10	0.10	0.10	0.10	0.10	0.00	2	0.10	0.10	0.10	0.10	0.20		1	0.20	0.20			8.20	3.25	2	10.50	5.90	10.27	6.13	5.70	2.26	2	7.30	4.10	7.14	4.26			0							0							0							0					25.25	0.21	2	25.40	25.10	25.39	25.11	0.98	0.33	2	1.21	0.75	1.19	0.77
10.00	7	Gulf of Finland	3.00		1	3.00	3.00			14.74	1.75	3	16.08	12.76	16.01	13.02	5.49	0.16	3	5.64	5.32	5.63	5.34	7.16	1.00	3	7.80	6.00	7.79	6.17	12.62		1	12.62	12.62					0					6.00		1	6.00	6.00			0.12	0.03	2	0.14	0.10			0.04	0.02	2	0.05	0.02			0.10	0.00	2	0.10	0.10			0.10	0.00	2	0.10	0.10			0.20	0.00	2	0.20	0.20			9.85	0.21	2	10.00	9.70			4.45	1.91	2	5.80	3.10					0							0							0							0					25.30	1.98	2	26.70	23.90			0.86	0.21	2	1.01	0.71		
10.00	8	Gulf of Finland			0					17.83		1	17.83	17.83	17.83	17.83	5.51		1	5.51	5.51	5.51	5.51	6.51		1	6.51	6.51	6.51	6.51			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
10.00	9	Gulf of Finland	5.00		1	5.00	5.00			15.83	0.68	4	16.23	14.81	16.22	15.01	5.75	0.32	4	6.01	5.30	6.00	5.37	6.55	0.06	4	6.60	6.50	6.60	6.50	16.18	0.18	2	16.30	16.05					0					6.51	0.20	2	6.65	6.37			0.14	0.04	3	0.18	0.09			0.03	0.01	3	0.05	0.02			0.10	0.00	3	0.10	0.10			0.10	0.00	3	0.10	0.10			0.20	0.00	3	0.20	0.20			10.77	1.80	3	12.00	8.70			4.33	0.51	3	4.90	3.90					0							0					8.17		1	8.17	8.17					0					24.17	0.06	3	24.20	24.10			0.79	0.14	3	0.93	0.65		
10.00	10	Gulf of Finland	6.00	1.41	2	7.00	5.00			12.18	0.16	3	12.36	12.04	12.34	12.05	5.57	0.52	3	6.07	5.03	6.02	5.09	7.07	0.30	3	7.42	6.90	7.37	6.90	12.11	0.26	2	12.29	11.93			5.62		1	5.62	5.62			7.03		1	7.03	7.03			0.38	0.18	3	0.56	0.21	0.54	0.23	0.15	0.10	3	0.26	0.06	0.25	0.07	1.25	1.01	3	2.00	0.10	1.96	0.25	2.02	0.17	2	2.14	1.90			0.85	0.88	3	1.85	0.20	1.72	0.23	11.43	2.55	3	14.00	8.90	13.74	9.15	2.70	0.79	3	3.60	2.10	3.48	2.13			0							0							0							0					25.40	2.63	3	27.30	22.40	27.22	22.81	1.01	0.18	3	1.15	0.80	1.14	0.83
10.00	11	Gulf of Finland			0					8.40	1.51	4	9.46	6.21			5.49	0.41	4	6.05	5.15			7.47	0.34	4	7.80	7.00			7.87	1.39	5	9.49	6.67			5.55	0.33	4	5.94	5.24			7.67	0.15	4	7.78	7.44			0.52	0.23	7	0.84	0.30	0.82	0.31	0.12	0.04	7	0.18	0.07	0.17	0.08	4.22	1.25	7	5.14	1.63	5.12	2.26	4.69	0.76	3	5.19	3.82			0.47	0.20	5	0.70	0.20			10.50	5.11	7	16.90	5.50	16.48	5.56	3.62	1.89	4	5.40	1.80			5.10		1	5.10	5.10					0					8.20		1	8.20	8.20					0					26.22	1.38	6	28.00	24.80			1.02	0.20	6	1.30	0.79		
10.00	12	Gulf of Finland			0					6.84	0.14	2	6.94	6.74	6.93	6.75	5.94	0.05	2	5.97	5.91	5.97	5.91	7.64	0.22	2	7.80	7.49	7.78	7.51	7.91		1	7.91	7.91			5.90		1	5.90	5.90			7.62	0.29	2	7.82	7.41	7.80	7.43	0.89	0.08	2	0.94	0.83	0.93	0.83	0.06	0.01	2	0.07	0.05	0.07	0.05	5.61	0.73	2	6.12	5.09	6.07	5.14	6.17		1	6.17	6.17			0.20	0.00	2	0.20	0.20	0.20	0.20	16.10	0.14	2	16.20	16.00	16.19	16.01	1.20	0.42	2	1.50	0.90	1.47	0.93			0							0							0							0					24.95	1.77	2	26.20	23.70	26.07	23.82	1.34	0.11	2	1.42	1.26	1.41	1.27
15.00	1	Gulf of Finland			0					4.35		1	4.35	4.35	4.35	4.35	6.19		1	6.19	6.19	6.19	6.19	8.20		1	8.20	8.20	8.20	8.20			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
15.00	2	Gulf of Finland			0					1.31	0.38	2	1.58	1.05	1.55	1.08	5.79	0.28	2	5.98	5.59	5.96	5.61	9.20	0.14	2	9.30	9.10	9.29	9.11			0							0							0					1.14	0.16	2	1.25	1.03	1.24	1.04	0.08	0.01	2	0.09	0.07	0.09	0.07	7.19	0.07	2	7.24	7.14	7.24	7.14	7.27	0.09	2	7.33	7.21	7.32	7.22	0.20	0.00	2	0.20	0.20	0.20	0.20	20.80	1.70	2	22.00	19.60	21.88	19.72	0.35	0.21	2	0.50	0.20	0.48	0.21			0							0							0							0					25.60	1.41	2	26.60	24.60	26.50	24.70	1.47	0.06	2	1.51	1.43	1.51	1.43
15.00	3	Gulf of Finland			0					1.36	0.38	2	1.63	1.09	1.60	1.12	5.74	0.41	2	6.04	5.45	6.01	5.48	9.13	0.52	2	9.50	8.76	9.46	8.80	1.16		1	1.16	1.16					0							0					0.91		1	0.91	0.91			0.14		1	0.14	0.14			6.97		1	6.97	6.97			7.11		1	7.11	7.11			0.20		1	0.20	0.20			19.80		1	19.80	19.80			1.10		1	1.10	1.10					0							0							0							0					26.00		1	26.00	26.00			1.24		1	1.24	1.24		
15.00	4	Gulf of Finland			0					2.69	0.36	2	2.95	2.44	2.92	2.47	5.56	0.18	2	5.69	5.43	5.68	5.44	9.95	0.07	2	10.00	9.90	9.99	9.90			0							0							0					0.58	0.30	2	0.79	0.37	0.77	0.39	0.03	0.01	2	0.03	0.02	0.03	0.02	0.10	0.00	2	0.10	0.10	0.10	0.10	0.10	0.00	2	0.10	0.10	0.10	0.10	0.20	0.00	2	0.20	0.20	0.20	0.20	16.30	5.23	2	20.00	12.60	19.63	12.97	7.90	5.37	2	11.70	4.10	11.32	4.48			0							0							0							0					21.30	0.42	2	21.60	21.00	21.57	21.03	1.08	0.29	2	1.29	0.88	1.27	0.90
15.00	5	Gulf of Finland			0					4.54		1	4.54	4.54	4.54	4.54	5.38		1	5.38	5.38	5.38	5.38	10.10		1	10.10	10.10	10.10	10.10			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
15.00	6	Gulf of Finland	4.50	0.71	2	5.00	4.00	4.95	4.05	9.95	2.48	2	11.70	8.20	11.53	8.38	5.11	0.52	2	5.48	4.74	5.44	4.78	8.10	0.71	2	8.60	7.60	8.55	7.65			0							0							0					0.13	0.07	2	0.18	0.08	0.17	0.09	0.04	0.01	2	0.04	0.03	0.04	0.03	0.10	0.00	2	0.10	0.10	0.10	0.10	0.10	0.00	2	0.10	0.10	0.10	0.10	0.20		1	0.20	0.20			8.00	2.69	2	9.90	6.10	9.71	6.29	3.90	0.85	2	4.50	3.30	4.44	3.36			0							0							0							0					23.95	0.78	2	24.50	23.40	24.45	23.45	0.87	0.27	2	1.06	0.68	1.04	0.70
15.00	7	Gulf of Finland	3.00		1	3.00	3.00			13.08	0.95	3	13.77	12.00	13.74	12.15	5.60	0.19	3	5.81	5.48	5.78	5.48	6.80	0.10	3	6.90	6.69	6.89	6.70			0							0					6.98		1	6.98	6.98			0.13	0.00	2	0.13	0.13			0.03	0.01	2	0.03	0.02			0.10	0.00	2	0.10	0.10			0.10	0.00	2	0.10	0.10			0.20	0.00	2	0.20	0.20			11.60	0.28	2	11.80	11.40			2.75	0.49	2	3.10	2.40					0							0							0							0					23.40	0.28	2	23.60	23.20			0.79	0.16	2	0.90	0.68		
15.00	8	Gulf of Finland			0					17.64		1	17.64	17.64	17.64	17.64	5.54		1	5.54	5.54	5.54	5.54	6.33		1	6.33	6.33	6.33	6.33			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
15.00	9	Gulf of Finland	5.00		1	5.00	5.00			15.67	0.70	4	16.21	14.71	16.21	14.84	5.73	0.32	4	6.01	5.31	6.00	5.36	6.47	0.10	4	6.60	6.40	6.58	6.40			0							0					6.28	0.13	2	6.37	6.19			0.14	0.10	3	0.25	0.06			0.04	0.02	3	0.06	0.02			0.15	0.09	3	0.26	0.10			0.17	0.13	3	0.32	0.10			0.26	0.10	3	0.37	0.20			10.93	1.76	3	12.00	8.90			3.53	0.42	3	4.00	3.20					0							0					8.07		1	8.07	8.07					0					23.57	0.40	3	24.00	23.20			0.74	0.10	3	0.84	0.63		
15.00	10	Gulf of Finland	6.00	1.41	2	7.00	5.00			11.93	0.52	3	12.30	11.33	12.29	11.41	5.60	0.54	3	6.11	5.03	6.06	5.09	6.98	0.23	3	7.24	6.80	7.21	6.81			0					5.76		1	5.76	5.76			6.51		1	6.51	6.51			0.46	0.15	3	0.63	0.33	0.61	0.34	0.17	0.10	3	0.28	0.09	0.27	0.10	1.74	0.52	3	2.04	1.14	2.04	1.23	2.25	0.10	2	2.32	2.18			0.70	0.60	3	1.36	0.20	1.28	0.23	12.23	2.58	3	15.10	10.10	14.74	10.24	1.93	0.25	3	2.20	1.70	2.17	1.72			0							0							0							0					24.07	2.45	3	26.60	21.70	26.33	21.92	1.02	0.18	3	1.16	0.81	1.15	0.84
