depth	month	area_tag	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p
150.00	11	Bothnian Sea								3.09	0.45	27.00	4.10	2.18			6.12	0.15	24.00	6.39	5.78										3.26	0.59	16.00	4.86	2.54			6.13	0.30	16.00	7.11	5.78			6.53	0.40	18.00	7.55	5.79			0.72	0.21	21.00	1.28	0.42			0.12	0.07	21.00	0.31	0.03			6.17	1.15	21.00	8.07	3.79																	25.83	3.16	21.00	32.10	21.30																																						21.61	1.61	29.00	26.27	19.06			1.03	0.26	30.00	1.63	0.59		
150.00	12	Bothnian Sea								3.21	0.49	74.00	4.44	2.24			6.25	0.15	71.00	6.63	5.89			5.22	0.43	27.00	6.01	4.56			3.25	0.76	64.00	6.06	2.21			6.30	0.23	65.00	6.91	5.92			5.96	0.65	72.00	7.23	4.72			0.97	0.26	87.00	1.54	0.58			0.06	0.05	87.00	0.28	0.02			6.51	1.53	75.00	9.36	2.72			6.29	1.41	70.00	8.72	2.79			0.18	0.15	80.00	0.94	0.05			35.05	7.98	88.00	52.34	17.50										8.96	0.46	20.00	10.00	8.30										7.53	0.10	26.00	7.77	7.37			1.50	0.06	23.00	1.59	1.36			22.59	2.21	85.00	28.40	14.00			1.26	0.34	84.00	2.41	0.66		
200.00	1	Bothnian Sea								3.53	0.55	31.00	4.55	2.65	4.38	2.69	6.24	0.16	29.00	6.49	5.94																								5.68	0.59	26.00	6.62	4.55			1.17	0.39	23.00	1.78	0.52			0.21	0.10	24.00	0.48	0.05			6.96	1.20	25.00	8.80	4.73										0.57	0.30	22.00	1.54	0.16			37.96	9.22	25.00	55.20	23.50																																						22.31	2.05	25.00	26.30	18.81			1.36	0.40	26.00	2.12	0.83		
200.00	2	Bothnian Sea								3.42	0.56	25.00	4.71	2.69			6.21	0.16	25.00	6.46	5.85																								5.62	0.47	25.00	6.40	4.80			1.16	0.34	24.00	1.70	0.62			0.17	0.08	24.00	0.29	0.05			7.46	1.19	26.00	9.35	5.17	9.24	5.76								0.45	0.28	23.00	1.15	0.14			40.40	7.53	25.00	51.63	26.50																																						22.29	1.78	25.00	25.70	19.42			1.35	0.38	26.00	2.00	0.79	1.91	0.85
200.00	3	Bothnian Sea																																																																																																																																												
200.00	4	Bothnian Sea								3.48	0.57	30.00	4.68	2.57			6.18	0.19	29.00	6.48	5.75																								5.84	0.75	28.00	7.37	4.67																																																																																22.16	1.96	28.00	26.56	19.31			1.22	0.39	30.00	2.10	0.64		
200.00	5	Bothnian Sea	5.75	1.03	19.00	7.50	3.00			3.44	0.56	35.00	4.40	2.23			6.17	0.19	35.00	6.47	5.68																								5.88	0.93	33.00	8.16	4.32																																																																																22.00	2.31	33.00	25.99	18.00			1.32	0.50	34.00	2.82	0.76		
200.00	6	Bothnian Sea	6.00	0.89	16.00	7.95	4.50			3.46	0.50	34.00	4.41	2.23			6.21	0.18	27.00	6.50	5.80																								5.46	0.82	28.00	7.38	3.98																																																																																23.89	2.77	27.00	29.27	20.50			1.73	0.65	28.00	3.86	0.97		
200.00	7	Bothnian Sea								3.38	0.59	26.00	4.33	2.27	4.24	2.45	6.20	0.18	23.00	6.50	5.81																								5.28	0.79	25.00	6.93	4.20																																																																																23.61	2.03	22.00	28.13	20.70			1.73	0.58	23.00	2.98	0.98		
200.00	8	Bothnian Sea	5.91	0.69	20.00	7.30	4.60			3.19	0.58	31.00	4.26	2.14			6.20	0.18	27.00	6.50	5.79																								5.51	0.85	32.00	7.42	4.20										0.38	0.24	16.00	0.78	0.06			7.64	0.74	16.00	9.00	6.64																																																											24.10	1.95	30.00	27.84	20.70			1.73	0.57	31.00	2.91	0.98		
200.00	9	Bothnian Sea								3.21	0.58	30.00	4.19	2.06			6.25	0.15	28.00	6.49	5.91																								5.45	0.87	26.00	7.22	4.25																																																																																23.92	2.20	21.00	28.00	20.70			1.61	0.56	22.00	2.72	0.88		
200.00	10	Bothnian Sea								3.21	0.53	24.00	4.17	2.20			6.27	0.16	21.00	6.48	5.87																								5.48	1.00	24.00	7.04	3.88																																																																																23.40	2.69	21.00	27.99	15.49			1.70	0.47	20.00	2.52	0.83		
200.00	11	Bothnian Sea								3.07	0.46	26.00	4.00	2.29			6.17	0.16	22.00	6.45	5.79																								6.15	0.68	27.00	7.46	4.45			0.82	0.32	17.00	1.72	0.47			0.14	0.07	17.00	0.28	0.04			6.37	1.03	18.00	8.42	4.57																	26.88	3.63	17.00	35.00	22.00																																						22.23	1.47	25.00	25.49	20.05			1.14	0.28	27.00	2.08	0.68		
200.00	12	Bothnian Sea								3.23	0.50	70.00	4.49	2.27			6.29	0.15	68.00	6.64	6.02			5.18	0.47	27.00	6.05	4.41			3.10	0.46	56.00	4.23	2.26			6.26	0.15	57.00	6.64	5.93			5.78	0.75	76.00	7.07	4.31			1.06	0.34	76.00	1.99	0.57			0.11	0.10	76.00	0.48	0.02			6.81	1.28	66.00	9.75	3.84			6.59	1.15	57.00	8.91	3.73			0.30	0.30	69.00	1.76	0.05			37.03	8.02	77.00	56.30	21.80										9.86	1.21	32.00	12.60	8.30										7.53	0.10	24.00	7.77	7.37			1.51	0.05	22.00	1.59	1.38			23.04	2.26	73.00	28.10	14.40			1.40	0.40	71.00	2.92	0.72		
250.00	1	Bothnian Sea																																																																																																																																												
250.00	2	Bothnian Sea																																																																																																																																												
250.00	3	Bothnian Sea																																																																																																																																												
250.00	4	Bothnian Sea																																																																																																																																												
250.00	5	Bothnian Sea																																																																																																																																												
250.00	6	Bothnian Sea																																																																																																																																												
250.00	7	Bothnian Sea																																																																																																																																												
250.00	8	Bothnian Sea																																																																																																																																												
250.00	9	Bothnian Sea																																																																																																																																												
250.00	10	Bothnian Sea																																																																																																																																												
250.00	11	Bothnian Sea																																																																																																																																												
250.00	12	Bothnian Sea																																																																																																																																												
