depth	month	area_tag	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p
40.00	8	Arkona Basin	6.33	1.11	24	9.00	5.00			12.62	2.39	53	17.92	7.18			13.34	2.10	49	18.28	9.50			3.39	0.81	18	5.00	2.20			12.53	2.26	51	17.89	7.91			13.67	2.11	50	18.32	9.65			3.33	0.84	52	4.88	0.70			1.01	0.36	53	2.47	0.45			0.39	0.35	53	1.33	0.02			3.14	2.00	53	9.08	0.40			3.51	1.92	50	9.26	0.66			1.70	1.56	51	6.08	0.05			25.78	8.67	52	52.50	12.50			0.22	0.11	28	0.60	0.10			7.01	0.57	11	7.80	6.20					0					7.68	0.10	9	7.80	7.53			1.75	0.05	9	1.82	1.67			21.93	3.03	52	31.40	16.85			1.32	0.42	52	2.84	0.65		
40.00	9	Arkona Basin	5.70	0.68	10	7.00	5.00			14.10	2.32	54	16.84	5.10			14.34	2.95	50	21.10	7.57			3.35	1.07	25	5.30	1.50			14.16	2.08	55	16.99	4.81			15.02	2.99	54	21.11	7.54			3.12	1.25	58	6.29	0.71			1.19	0.48	56	2.27	0.52			0.30	0.28	56	1.34	0.02			4.00	2.51	55	11.06	0.38			4.44	2.50	51	11.16	0.56			1.89	1.84	55	6.88	0.05			26.08	10.63	56	47.40	8.30			0.20	0.14	32	0.80	0.10			6.58	0.57	12	7.30	5.50			4.00		1	4.00	4.00			7.64	0.18	7	7.88	7.39			1.79	0.09	7	1.99	1.71			22.38	3.52	55	31.35	13.40			1.53	0.56	55	3.00	0.76		
40.00	10	Arkona Basin	7.39	1.11	9	9.00	6.00			13.24	1.59	56	15.51	8.30			14.39	3.32	53	19.73	8.04			4.61	1.24	26	6.50	1.66			13.34	1.38	52	15.70	9.78			15.28	3.00	49	20.10	7.46			4.41	1.20	55	7.02	1.31			0.91	0.33	55	2.00	0.32			0.33	0.28	55	1.21	0.02			2.86	2.09	54	11.32	0.17			3.17	2.11	53	11.41	0.25			1.56	0.99	54	4.27	0.07			20.38	8.42	55	46.40	7.80			0.41	0.60	33	2.60	0.10			6.56	0.55	11	7.30	5.65					0					7.81	0.18	7	8.08	7.57			1.76	0.14	7	1.94	1.54			20.83	2.58	53	29.10	15.50			1.24	0.35	54	2.36	0.66		
40.00	11	Arkona Basin	7.22	1.03	16	9.00	5.00			11.25	1.49	53	14.04	7.98			15.12	3.13	50	20.38	8.02			5.35	0.98	29	7.30	3.40			11.22	1.46	57	13.98	8.01			15.54	3.23	62	20.76	7.86			5.13	1.24	64	7.56	2.71			0.92	0.29	63	1.81	0.25			0.33	0.21	63	1.03	0.03			3.91	2.16	63	10.85	0.26			4.18	1.98	55	11.08	0.63			1.36	0.91	54	3.81	0.05			19.39	7.51	63	37.75	4.30			0.60	0.79	33	4.10	0.10			5.70	1.11	12	6.50	2.40					0					7.88	0.16	12	8.12	7.59			1.84	0.13	8	1.93	1.54			21.76	2.22	63	28.20	18.20			1.28	0.32	63	2.02	0.57		
40.00	12	Arkona Basin	8.44	1.74	9	10.00	6.00			8.71	1.45	57	12.27	5.21			14.36	4.25	56	25.60	7.39			5.90	0.83	28	7.20	3.40			8.62	1.67	58	12.97	4.64			15.65	4.31	57	24.31	7.40			6.18	1.23	61	8.63	1.05			0.89	0.34	57	2.71	0.34			0.41	0.24	57	1.21	0.03			4.19	1.77	57	10.25	1.29			4.57	1.75	55	10.57	1.71			0.90	0.66	51	2.92	0.07			16.82	8.31	57	57.05	3.60			0.35	0.22	34	0.90	0.10			6.41	0.77	15	7.45	5.35					0					7.95	0.37	8	8.62	7.39			1.81	0.09	8	1.94	1.68			21.75	2.10	53	26.75	16.90			1.20	0.39	51	3.06	0.58		
50.00	1	Arkona Basin	9.71	1.91	7	13.00	7.00			5.58	2.33	13	8.86	1.14			17.06	4.46	13	25.57	7.79			6.45	2.00	3	8.56	4.58			5.98	1.90	34	9.68	0.73			17.67	3.14	36	22.52	7.77			6.09	1.21	36	8.68	2.62			1.12	0.31	14	2.01	0.67			0.29	0.31	14	0.99	0.02			6.28	1.97	12	8.77	2.88			7.09	2.18	14	11.11	3.00			0.38	0.40	13	1.23	0.05			21.60	8.97	14	49.60	12.20					0					4.93	2.42	5	6.20	0.65					0					7.99	0.12	3	8.12	7.88			1.86		1	1.86	1.86			23.21	2.56	14	27.70	19.70			1.54	0.38	14	2.53	0.97		
50.00	2	Arkona Basin	11.07	2.77	7	15.00	7.50			3.74	1.09	5	4.83	2.50			16.64	3.55	5	20.38	11.62			6.97	0.04	2	7.00	6.95			4.03	1.52	31	7.58	0.74			16.47	3.23	36	21.16	8.16			7.14	0.83	35	8.84	5.60			0.96	0.19	14	1.41	0.68			0.27	0.19	14	0.61	0.05			6.67	2.20	14	10.99	2.50			6.94	2.11	14	11.05	2.73			0.28	0.16	14	0.54	0.07			18.89	6.38	14	36.40	9.10					0					6.23	0.52	6	6.80	5.40					0							0							0					22.95	1.65	14	25.70	20.90			1.31	0.21	14	1.75	1.01		
50.00	3	Arkona Basin	8.85	2.35	13	13.50	6.00			3.53	0.98	6	4.54	2.37			15.41	3.72	6	18.39	8.45			7.19	0.08	4	7.30	7.12			3.58	0.89	43	4.90	1.20			17.96	3.33	44	23.46	8.85			7.14	0.75	43	8.82	5.19			0.77	0.19	16	1.06	0.38			0.34	0.24	16	1.02	0.04			5.11	1.98	16	8.75	0.94			5.45	2.00	16	9.10	1.01			0.60	0.28	16	1.08	0.20			14.08	4.26	16	20.00	5.40					0					6.96	0.95	7	8.80	6.00					0					8.06	0.01	3	8.07	8.04			1.94	0.04	3	1.98	1.91			22.62	2.92	15	31.00	18.50			1.24	0.27	15	1.98	0.96		
50.00	4	Arkona Basin	8.57	2.51	7	13.00	6.00			3.39	1.64	5	5.16	1.59			15.68	1.82	5	18.53	13.93			6.83	1.32	3	7.67	5.30			4.05	1.21	29	5.93	1.62	5.66	1.81	16.36	2.37	29	20.88	12.96	20.25	13.13	5.84	1.12	28	8.34	3.89			0.68	0.26	16	1.19	0.23			0.11	0.06	16	0.22	0.02			2.01	2.18	15	5.99	0.10			2.25	2.23	14	6.15	0.10			0.47	0.60	16	2.58	0.05			13.65	5.27	16	24.50	6.40					0					6.66	0.70	8	7.80	5.90					0							0							0					20.51	2.39	16	24.70	16.80			1.25	0.28	16	1.72	0.80		
50.00	5	Arkona Basin	8.22	2.85	9	13.00	4.00			5.14		1	5.14	5.14			11.59		1	11.59	11.59					0					5.17	1.23	27	7.67	3.10			15.55	2.37	28	21.36	10.09	18.53	11.51	4.37	1.32	28	6.28	1.60	6.08	2.17	0.83	0.28	12	1.26	0.42			0.11	0.06	12	0.22	0.03			2.37	1.74	9	5.06	0.40			1.90	1.85	12	5.18	0.10			1.47	1.76	11	5.39	0.11			18.82	6.91	12	27.00	7.10					0					6.08	2.13	4	8.10	3.10					0					7.97		1	7.97	7.97					0					22.40	4.48	12	32.40	17.10			1.45	0.34	12	2.13	1.01		
50.00	6	Arkona Basin	6.64	0.95	14	8.00	5.00			5.86	1.13	5	7.30	4.55			13.40	3.25	4	16.06	9.13					0					7.14	1.92	29	12.75	3.83			14.97	2.37	34	18.16	8.76			3.89	1.52	33	6.50	0.90			0.97	0.35	17	1.58	0.44			0.35	0.28	17	1.24	0.14			2.17	1.64	17	5.16	0.12			2.33	1.72	15	5.35	0.29			3.16	3.02	13	10.76	0.20			27.51	12.69	17	58.40	9.30					0					6.67	0.84	7	8.00	5.70					0							0							0					22.54	3.03	16	29.80	17.80			1.43	0.35	16	1.95	0.80		
50.00	7	Arkona Basin	6.20	0.82	10	7.50	5.00			9.00	2.61	6	12.48	5.92			14.30	1.53	6	16.47	12.71					0					9.75	2.44	30	16.29	5.68			14.98	1.79	33	18.71	11.24			2.70	0.94	33	4.71	0.51			1.25	0.32	16	1.80	0.78			0.30	0.30	16	1.21	0.04			3.64	2.48	16	7.72	0.22			3.80	2.39	15	7.89	0.30			2.16	4.06	15	16.15	0.11			36.37	12.57	15	73.50	22.00					0					7.35	0.31	6	7.70	6.80					0							0							0					22.83	4.25	15	35.50	18.10			1.69	0.34	15	2.45	1.28		
50.00	8	Arkona Basin	6.32	1.08	14	9.00	5.00			12.46	1.58	6	13.77	9.78			17.38	1.65	6	20.39	15.78					0					11.77	2.30	33	16.04	6.84			16.03	1.92	36	20.26	11.65			1.78	0.96	36	4.88	0.29			1.64	0.55	18	2.86	0.65			0.41	0.38	18	1.32	0.08			5.09	2.78	18	10.70	0.98			5.50	2.82	18	10.89	1.08			3.38	4.00	16	14.66	0.12			40.84	14.77	18	68.00	10.90					0					7.08	0.51	9	7.70	6.10					0					7.82		1	7.82	7.82			1.87		1	1.87	1.87			25.37	3.76	17	32.10	19.70			2.12	0.59	17	3.60	1.17		
50.00	9	Arkona Basin	5.83	0.75	6	7.00	5.00			13.24	3.42	7	15.96	6.14			15.00	3.98	7	21.27	9.14			3.41	1.09	2	4.18	2.64			13.87	2.21	27	15.88	5.36			15.81	2.46	27	19.05	7.77			1.90	1.41	28	6.18	0.22			1.52	0.53	15	2.21	0.62			0.44	0.37	15	1.26	0.05			5.20	3.49	15	11.65	1.00			5.96	3.31	14	11.82	2.09			2.31	2.33	15	7.16	0.08			34.70	14.84	15	68.50	11.10					0					6.84	0.60	7	7.60	6.10					0							0							0					23.86	3.69	15	28.80	18.10			1.93	0.58	15	2.78	0.89		
50.00	10	Arkona Basin	7.64	1.11	7	9.00	6.00			13.81	0.32	2	14.04	13.59			19.12	1.72	2	20.34	17.91					0					13.53	1.27	29	15.85	10.60			17.43	1.72	30	20.59	14.64			3.14	1.36	28	5.73	0.79			1.46	0.49	17	2.06	0.62			0.41	0.32	17	0.99	0.04			5.34	2.87	17	11.64	1.25			5.75	2.84	17	11.73	1.37			1.36	1.17	17	4.38	0.10			31.62	13.41	17	52.50	11.40					0					6.84	0.67	8	8.00	6.00					0							0							0					22.40	3.42	17	29.80	15.20			1.87	0.50	17	2.50	0.95		
50.00	11	Arkona Basin	7.14	0.81	11	8.00	6.00			12.58	2.02	4	14.20	9.68			18.50	0.32	3	18.83	18.18					0					11.45	1.30	33	13.62	8.40			17.82	2.44	35	22.48	11.83			4.21	1.31	35	6.55	1.18			1.03	0.29	15	1.72	0.59			0.26	0.15	16	0.60	0.07			4.60	2.02	16	8.44	2.01			4.81	2.06	15	8.67	2.11			0.96	0.66	14	2.07	0.08			20.61	8.10	14	40.70	10.40					0					5.90	0.66	3	6.50	5.20					0					7.53		1	7.53	7.53			1.94	0.01	2	1.95	1.93			21.23	2.40	16	26.30	17.50			1.53	0.47	16	2.92	0.97		
50.00	12	Arkona Basin	8.43	1.81	7	10.00	6.00			10.34	1.07	4	11.61	8.98			18.20	2.29	4	21.46	16.33			3.96		1	3.96	3.96			8.99	1.71	29	12.60	5.40			18.01	3.29	34	23.80	7.85	21.80	12.45	5.27	1.57	33	7.96	1.55			1.11	0.27	18	1.62	0.64			0.29	0.16	18	0.60	0.04			5.16	1.58	18	8.51	3.05			5.44	1.56	18	8.63	3.12			1.05	0.78	18	3.10	0.14			21.79	7.36	18	37.00	10.00					0					6.03	0.56	9	6.70	5.30					0							0					1.91		1	1.91	1.91			21.74	2.59	17	25.90	16.90			1.45	0.28	17	1.93	0.96		
